SBY 17:32:57 [wb_hyperram_bmc] Removing directory 'wb_hyperram_bmc'.
SBY 17:32:57 [wb_hyperram_bmc] Copy 'src/wb_hyperram.v' to 'wb_hyperram_bmc/src/wb_hyperram.v'.
SBY 17:32:57 [wb_hyperram_bmc] Copy 'src/hyperram.v' to 'wb_hyperram_bmc/src/hyperram.v'.
SBY 17:32:57 [wb_hyperram_bmc] Copy 'src/register_rw.v' to 'wb_hyperram_bmc/src/register_rw.v'.
SBY 17:32:57 [wb_hyperram_bmc] engine_0: smtbmc
SBY 17:32:57 [wb_hyperram_bmc] base: starting process "cd wb_hyperram_bmc/src; yosys -ql ../model/design.log ../model/design.ys"
SBY 17:33:03 [wb_hyperram_bmc] base: finished (returncode=0)
SBY 17:33:03 [wb_hyperram_bmc] smt2: starting process "cd wb_hyperram_bmc/model; yosys -ql design_smt2.log design_smt2.ys"
SBY 17:33:04 [wb_hyperram_bmc] smt2: finished (returncode=0)
SBY 17:33:04 [wb_hyperram_bmc] engine_0: starting process "cd wb_hyperram_bmc; yosys-smtbmc --presat --unroll --noprogress -t 120  --append 0 --dump-vcd engine_0/trace.vcd --dump-vlogtb engine_0/trace_tb.v --dump-smtc engine_0/trace.smtc model/design_smt2.smt2"
SBY 17:34:41 [wb_hyperram_bmc] engine_0: ##   0:01:37  Checking assertions in step 51..
SBY 17:34:45 [wb_hyperram_bmc] engine_0: ##   0:01:40  Checking assumptions in step 52..
SBY 17:34:45 [wb_hyperram_bmc] engine_0: ##   0:01:41  Checking assertions in step 52..
SBY 17:34:55 [wb_hyperram_bmc] engine_0: ##   0:01:51  Checking assumptions in step 53..
SBY 17:34:56 [wb_hyperram_bmc] engine_0: ##   0:01:51  Checking assertions in step 53..
SBY 17:35:00 [wb_hyperram_bmc] engine_0: ##   0:01:56  Checking assumptions in step 54..
SBY 17:35:00 [wb_hyperram_bmc] engine_0: ##   0:01:56  Checking assertions in step 54..
SBY 17:35:04 [wb_hyperram_bmc] engine_0: ##   0:02:00  Checking assumptions in step 55..
SBY 17:35:04 [wb_hyperram_bmc] engine_0: ##   0:02:00  Checking assertions in step 55..
SBY 17:35:09 [wb_hyperram_bmc] engine_0: ##   0:02:05  Checking assumptions in step 56..
SBY 17:35:10 [wb_hyperram_bmc] engine_0: ##   0:02:06  Checking assertions in step 56..
SBY 17:35:14 [wb_hyperram_bmc] engine_0: ##   0:02:10  Checking assumptions in step 57..
SBY 17:35:14 [wb_hyperram_bmc] engine_0: ##   0:02:10  Checking assertions in step 57..
SBY 17:35:17 [wb_hyperram_bmc] engine_0: ##   0:02:13  Checking assumptions in step 58..
SBY 17:35:17 [wb_hyperram_bmc] engine_0: ##   0:02:13  Checking assertions in step 58..
SBY 17:35:22 [wb_hyperram_bmc] engine_0: ##   0:02:18  Checking assumptions in step 59..
SBY 17:35:22 [wb_hyperram_bmc] engine_0: ##   0:02:18  Checking assertions in step 59..
SBY 17:35:26 [wb_hyperram_bmc] engine_0: ##   0:02:22  Checking assumptions in step 60..
SBY 17:35:27 [wb_hyperram_bmc] engine_0: ##   0:02:23  Checking assertions in step 60..
SBY 17:35:34 [wb_hyperram_bmc] engine_0: ##   0:02:30  Checking assumptions in step 61..
SBY 17:35:35 [wb_hyperram_bmc] engine_0: ##   0:02:31  Checking assertions in step 61..
SBY 17:35:38 [wb_hyperram_bmc] engine_0: ##   0:02:34  Checking assumptions in step 62..
SBY 17:35:39 [wb_hyperram_bmc] engine_0: ##   0:02:35  Checking assertions in step 62..
SBY 17:35:47 [wb_hyperram_bmc] engine_0: ##   0:02:42  Checking assumptions in step 63..
SBY 17:35:47 [wb_hyperram_bmc] engine_0: ##   0:02:43  Checking assertions in step 63..
SBY 17:35:51 [wb_hyperram_bmc] engine_0: ##   0:02:47  Checking assumptions in step 64..
SBY 17:35:51 [wb_hyperram_bmc] engine_0: ##   0:02:47  Checking assertions in step 64..
SBY 17:35:55 [wb_hyperram_bmc] engine_0: ##   0:02:51  Checking assumptions in step 65..
SBY 17:35:56 [wb_hyperram_bmc] engine_0: ##   0:02:52  Checking assertions in step 65..
SBY 17:35:59 [wb_hyperram_bmc] engine_0: ##   0:02:55  Checking assumptions in step 66..
SBY 17:36:00 [wb_hyperram_bmc] engine_0: ##   0:02:56  Checking assertions in step 66..
SBY 17:36:04 [wb_hyperram_bmc] engine_0: ##   0:03:00  Checking assumptions in step 67..
